File Name,File Version,Update Date,Region Code,State Code,Date Type,Date,Formatted Date,Receipts (All Initial),Closing Pending (All Initial),Determinations (All Initial),Allowances (All Initial),Allowance Rate (All Initial),Receipts (Initial SSDI Only),Closing Pending (Initial SSDI Only),Determinations (Initial SSDI Only),Allowances (Initial SSDI Only),Allowance Rate (Initial SSDI Only),Receipts (Initial SSI Only),Closing Pending (Initial SSI Only),Determinations (Initial SSI Only),Allowances (Initial SSI Only),Allowance Rate (Initial SSI Only),Receipts (Initial Concurrent Only),Closing Pending (Initial Concurrent Only),Determinations (Initial Concurrent Only),Allowances (Initial Concurrent Only),Allowance Rate (Initial Concurrent Only),Receipts (Initial SSI DC Only),Closing Pending (Initial SSI DC Only),Determinations (Initial SSI DC Only),Allowances (Initial SSI DC Only),Allowance Rate (Initial SSI DC Only),Prototype State,Receipts (All Recon),Closing Pending (All Recon),Determinations (All Recon),Allowances (All Recon),Allowance Rate (All Recon),Receipts (Recon SSDI Only),Closing Pending (Recon SSDI Only),Determinations (Recon SSDI Only),Allowances (Recon SSDI Only),Allowance Rate (Recon SSDI Only),Receipts (Recon SSI Only),Closing Pending (Recon SSI Only),Determinations (Recon SSI Only),Allowances (Recon SSI Only),Allowance Rate (Recon SSI Only),Receipts (Recon Concurrent Only),Closing Pending (Recon Concurrent Only),Determinations (Recon Concurrent Only),Allowances (Recon Concurrent Only),Allowance Rate (Recon Concurrent Only),Receipts (Recon SSI DC Only),Closing Pending (Recon SSI DC Only),Determinations (Recon SSI DC Only),Allowances (Recon SSI DC Only),Allowance Rate (Recon SSI DC Only),Receipts (All CDR),Closing Pending (All CDR),Determinations (All CDR),Continuations (All CDR),Continuation Rate (All CDR),Receipts (CDR SSDI Only),Closing Pending (CDR SSDI Only),Determinations (CDR SSDI Only),Continuations (CDR SSDI Only),Continuation Rate (CDR SSDI Only),Receipts (CDR SSI Only),Closing Pending (CDR SSI Only),Determinations (CDR SSI Only),Continuations (CDR SSI Only),Continuation Rate (CDR SSI Only),Receipts (CDR Concurrent Only),Closing Pending (CDR Concurrent Only),Determinations (CDR Concurrent Only),Continuations (CDR Concurrent Only),Continuation Rate (CDR Concurrent Only),,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,MS,MO,8/29/2003,2003-08,5010,11954,4455,1298,29.1,1182,2471,1035,410,39.6,2136,5468,1938,557,28.7,1692,4015,1482,331,22.3,1112,2788,1061,334,31.5,N,1498,1480,1503,113,7.5,405,394,426,45,10.6,501,510,504,25,5,592,576,573,43,7.5,198,227,191,9,4.7,1495,3659,1461,1198,82,417,1122,535,482,90.1,850,1992,706,518,73.4,228,545,220,198,90,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DEN,MT,MO,8/29/2003,2003-08,777,1265,643,211,32.8,297,419,239,89,37.2,227,402,193,73,37.8,253,444,211,49,23.2,78,139,63,32,50.8,N,295,337,249,28,11.2,109,114,92,12,13,69,87,59,7,11.9,117,136,98,9,9.2,15,15,9,2,22.2,255,452,258,213,82.6,57,104,60,50,83.3,178,299,153,128,83.7,20,49,45,35,77.8,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,NC,MO,8/29/2003,2003-08,9310,20696,9145,2931,32.1,3067,6494,2929,1098,37.5,3039,6805,3027,1095,36.2,3204,7397,3189,738,23.1,1435,3143,1473,619,42,N,3298,5606,3178,388,12.2,1262,2004,1232,173,14,695,1461,697,84,12.1,1341,2141,1249,131,10.5,222,439,232,22,9.5,1880,3471,2198,1932,87.9,660,1133,749,682,91.1,931,1922,1238,1052,85,289,416,211,198,93.8,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DEN,ND,MO,8/29/2003,2003-08,346,703,332,127,38.3,142,257,150,69,46,102,232,90,40,44.4,102,214,92,18,19.6,40,80,40,21,52.5,N,112,124,107,9,8.4,54,53,49,4,8.2,24,28,17,2,11.8,34,43,41,3,7.3,8,7,6,0,0,184,300,114,104,91.2,52,85,40,37,92.5,102,178,61,54,88.5,30,37,13,13,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,KCM,NE,MO,8/29/2003,2003-08,1261,2809,1182,392,33.2,442,1011,392,180,45.9,328,693,347,122,35.2,491,1105,443,90,20.3,143,274,165,66,40,N,413,626,322,29,9,138,226,92,11,12,81,104,61,7,11.5,194,296,169,11,6.5,29,29,20,0,0,201,635,283,216,76.3,81,286,114,90,78.9,93,253,125,89,71.2,27,96,44,37,84.1,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,BOS,NH,MO,8/29/2003,2003-08,720,2130,707,403,57,331,934,356,225,63.2,154,492,144,77,53.5,235,704,207,101,48.8,38,147,59,31,52.5,Y,3,8,4,2,50,0,3,2,1,50,1,0,2,1,50,2,5,0,0,0,0,0,0,0,0,176,521,102,84,82.4,109,311,51,45,88.2,51,135,39,31,79.5,16,75,12,8,66.7,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,NYC,NJ,MO,8/29/2003,2003-08,4676,13046,4134,2191,53,1839,4804,1637,1054,64.4,1679,4847,1505,732,48.6,1158,3395,992,405,40.8,668,1851,590,320,54.2,N,46,110,30,11,36.7,10,38,4,1,25,21,49,14,6,42.9,15,23,12,4,33.3,2,5,1,1,100,1080,4553,1610,1288,80,268,1206,512,425,83,750,2985,980,755,77,62,362,118,108,91.5,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DAL,NM,MO,8/29/2003,2003-08,1551,5650,1585,644,40.6,426,1434,471,216,45.9,615,2328,594,257,43.3,510,1888,520,171,32.9,186,783,158,93,58.9,N,435,913,519,91,17.5,120,258,151,35,23.2,129,290,152,29,19.1,186,365,216,27,12.5,14,49,22,5,22.7,607,1341,397,373,94,148,122,141,135,95.7,393,1172,201,183,91,66,47,55,55,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SFO,NV,MO,8/29/2003,2003-08,1667,3822,1341,662,49.4,519,1119,423,257,60.8,547,1305,456,218,47.8,601,1398,462,187,40.5,213,477,171,96,56.1,N,329,883,243,62,25.5,103,269,62,23,37.1,84,219,71,17,23.9,142,395,110,22,20,19,46,21,5,23.8,502,579,374,325,86.9,158,207,95,84,88.4,318,341,263,227,86.3,26,31,16,14,87.5,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,NYC,NY,MO,8/29/2003,2003-08,16618,36149,15567,6047,38.8,6035,12472,5680,2720,47.9,7222,16489,7312,2639,36.1,3361,7188,2575,688,26.7,2623,5872,2559,1018,39.8,Y,1163,1448,1539,196,12.7,443,543,632,94,14.9,367,440,461,57,12.4,353,465,446,45,10.1,91,90,97,12,12.4,13670,46408,9681,8601,88.8,2035,10684,2602,2374,91.2,10884,32249,6319,5526,87.5,751,3475,760,701,92.2,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,CHI,OH,MO,8/29/2003,2003-08,12798,29790,11397,3315,29.1,3827,8620,3398,1357,39.9,5056,11940,4698,1296,27.6,3915,9230,3301,662,20.1,2107,5050,2159,675,31.3,N,3670,7234,3616,495,13.7,1300,2529,1219,217,17.8,1092,2135,1165,147,12.6,1278,2570,1232,131,10.6,344,600,389,45,11.6,822,4632,3157,2498,79.1,183,1318,1035,864,83.5,547,2797,1773,1340,75.6,92,517,349,294,84.2,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DAL,OK,MO,8/29/2003,2003-08,3800,8755,3995,1360,34,1261,2851,1465,581,39.7,1339,3198,1394,527,37.8,1200,2706,1136,252,22.2,519,1171,557,262,47,N,1271,1399,1274,139,10.9,546,610,498,64,12.9,330,338,356,35,9.8,395,451,420,40,9.5,59,66,72,7,9.7,124,1013,112,83,74.1,20,321,30,23,76.7,99,623,80,58,72.5,5,69,2,2,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SEA,OR,MO,8/29/2003,2003-08,2660,6328,2812,846,30.1,1063,2511,1111,431,38.8,764,1881,879,273,31.1,833,1936,822,142,17.3,222,533,260,127,48.8,N,836,1525,1052,103,9.8,335,564,420,52,12.4,189,368,232,19,8.2,312,593,400,32,8,29,44,33,4,12.1,894,2510,767,681,88.8,158,588,239,213,89.1,668,1607,389,342,87.9,68,315,139,126,90.6,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,PHL,PA,MO,8/29/2003,2003-08,11136,27148,9918,4971,50.1,3593,7670,3324,1986,59.7,4657,11993,4111,2084,50.7,2886,7485,2483,901,36.3,1951,4643,1740,1073,61.7,Y,24,57,23,13,56.5,9,25,11,5,45.5,6,15,6,4,66.7,9,17,6,4,66.7,4,7,0,0,0,2113,10815,3482,3160,90.8,352,1716,641,593,92.5,1620,8300,2585,2331,90.2,141,799,256,236,92.2,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,NYC,PR,MO,8/29/2003,2003-08,1778,5193,1638,448,27.4,1775,5188,1638,448,27.4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,N,1030,2064,877,102,11.6,929,2049,877,102,11.6,101,15,0,0,0,0,0,0,0,0,2,0,0,0,0,268,1768,491,473,96.3,268,1768,491,473,96.3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,BOS,RI,MO,8/29/2003,2003-08,640,1729,559,273,48.8,228,553,212,112,52.8,247,755,235,114,48.5,165,421,112,47,42,92,303,99,53,53.5,N,209,474,145,35,24.1,91,187,61,13,21.3,63,171,46,11,23.9,55,116,38,11,28.9,16,41,13,5,38.5,240,844,268,235,87.7,75,274,115,103,89.6,139,458,120,101,84.2,26,112,33,31,93.9,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,SC,MO,8/29/2003,2003-08,4836,12086,4989,1451,29.1,1654,3909,1718,592,34.5,1653,4268,1817,556,30.6,1529,3909,1454,303,20.8,835,1906,918,309,33.7,N,2200,4791,1447,207,14.3,952,2038,614,105,17.1,440,950,311,43,13.8,808,1803,522,59,11.3,116,196,90,9,10,1282,2669,827,577,69.8,420,892,252,202,80.2,724,1488,515,332,64.5,138,289,60,43,71.7,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DEN,SD,MO,8/29/2003,2003-08,530,1380,382,133,34.8,163,432,140,62,44.3,189,465,135,48,35.6,178,483,107,23,21.5,63,165,56,27,48.2,N,166,246,155,21,13.5,65,86,50,11,22,35,57,37,3,8.1,66,103,68,7,10.3,9,12,8,0,0,183,591,190,134,70.5,22,91,29,25,86.2,149,470,153,101,66,12,30,8,8,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,TN,MO,8/29/2003,2003-08,7119,19867,6026,1812,30.1,2062,5633,1741,610,35,2451,6761,2269,726,32,2606,7473,2016,476,23.6,1016,2479,1106,412,37.3,N,2357,4726,2226,167,7.5,839,1613,804,69,8.6,551,1107,555,32,5.8,967,2006,867,66,7.6,154,267,158,11,7,1554,3898,1599,1250,78.2,447,1039,448,383,85.5,899,2412,988,733,74.2,208,447,163,134,82.2,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DAL,TX,MO,8/29/2003,2003-08,19502,30424,17560,6659,37.9,5344,7653,4621,2024,43.8,8081,12834,7327,3089,42.2,6077,9937,5612,1546,27.5,3211,5051,2898,1441,49.7,N,5791,7590,5743,863,15,1741,2240,1802,328,18.2,1734,2328,1744,269,15.4,2316,3022,2197,266,12.1,414,550,398,57,14.3,2272,3871,2064,1771,85.8,562,1014,641,579,90.3,1463,2423,1134,939,82.8,247,434,289,253,87.5,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DEN,UT,MO,8/29/2003,2003-08,1122,3160,932,287,30.8,425,1214,372,122,32.8,369,980,291,118,40.5,328,966,269,47,17.5,136,329,135,79,58.5,N,408,612,363,36,9.9,191,291,154,19,12.3,71,115,80,8,10,146,206,129,9,7,17,22,18,4,22.2,268,767,229,190,83,66,213,85,72,84.7,177,462,112,93,83,25,92,32,25,78.1,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,PHL,VA,MO,8/29/2003,2003-08,5399,12457,5624,2224,39.5,1983,4264,2079,972,46.8,1759,4418,1934,773,40,1657,3775,1611,479,29.7,811,2050,903,355,39.3,N,1939,2443,1756,238,13.6,816,998,743,114,15.3,463,584,420,48,11.4,660,861,593,76,12.8,136,175,99,14,14.1,1361,2407,275,221,80.4,397,680,76,67,88.2,888,1582,187,143,76.5,76,145,12,11,91.7,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,BOS,VT,MO,8/29/2003,2003-08,426,863,513,211,41.1,171,320,222,104,46.8,127,251,144,72,50,128,292,147,35,23.8,43,80,57,34,59.6,N,133,250,151,22,14.6,63,102,67,14,20.9,21,48,28,2,7.1,49,100,56,6,10.7,6,13,3,1,33.3,85,155,3,3,100,28,75,1,1,100,40,62,2,2,100,17,18,0,0,0,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SEA,WA,MO,8/29/2003,2003-08,4522,10911,4300,1721,40,1635,3653,1481,711,48,1491,3779,1546,668,43.2,1396,3479,1273,342,26.9,426,1000,481,285,59.3,N,1519,2660,1271,205,16.1,495,804,434,91,21,430,783,378,60,15.9,594,1073,459,54,11.8,59,129,54,12,22.2,1305,3121,1453,1356,93.3,353,900,440,409,93,781,1750,796,738,92.7,171,471,217,209,96.3,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,CHI,WI,MO,8/29/2003,2003-08,4474,8884,3728,1402,37.6,1589,2806,1375,678,49.3,1496,3321,1194,435,36.4,1389,2757,1159,289,24.9,759,1777,539,218,40.4,N,1161,1906,1216,180,14.8,388,642,408,79,19.4,338,554,339,37,10.9,435,710,469,64,13.6,134,204,140,10,7.1,837,2696,1053,898,85.3,225,689,295,263,89.2,510,1680,601,487,81,102,327,157,148,94.3,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,PHL,WV,MO,8/29/2003,2003-08,2559,5892,2503,784,31.3,988,2018,909,331,36.4,929,2293,949,309,32.6,642,1581,645,144,22.3,262,597,293,141,48.1,N,970,1506,1077,120,11.1,380,586,440,53,12,295,480,339,35,10.3,295,440,298,32,10.7,49,81,56,7,12.5,1128,2475,1256,1166,92.8,165,395,283,265,93.6,924,1907,848,786,92.7,39,173,125,115,92,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DEN,WY,MO,8/29/2003,2003-08,376,731,292,93,31.8,161,292,114,47,41.2,85,180,55,18,32.7,130,259,123,28,22.8,32,68,20,8,40,N,92,98,80,6,7.5,44,40,38,3,7.9,20,24,22,3,13.6,28,34,20,0,0,5,5,5,1,20,159,416,147,124,84.4,30,80,45,36,80,104,275,89,76,85.4,25,61,13,12,92.3,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SEA,AK,MO,9/26/2003,2003-09,356,1162,389,165,42.4,103,349,115,61,53,136,460,162,73,45.1,117,353,112,31,27.7,44,74,46,32,69.6,Y,1,6,1,0,0,1,4,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,89,223,172,150,87.2,10,52,40,33,82.5,75,144,111,100,90.1,4,27,21,17,81,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,AL,MO,9/26/2003,2003-09,4653,13869,4460,1351,30.3,1253,3520,1242,489,39.4,1883,5593,1696,498,29.4,1517,4756,1522,364,23.9,950,2695,826,272,32.9,Y,24,47,11,4,36.4,9,14,3,2,66.7,9,18,4,1,25,6,15,4,1,25,1,6,0,0,0,1505,4459,1362,1086,79.7,326,1003,462,388,84,1087,2979,705,534,75.7,92,477,195,164,84.1,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DAL,AR,MO,9/26/2003,2003-09,3634,9764,3145,1213,38.6,1017,2618,910,486,53.4,1301,3690,1151,395,34.3,1316,3456,1084,332,30.6,605,1751,593,214,36.1,N,993,1922,815,139,17.1,284,543,241,56,23.2,290,582,252,43,17.1,419,797,322,40,12.4,112,227,94,15,16,865,2903,850,694,81.6,115,569,234,202,86.3,722,2079,508,403,79.3,28,255,108,89,82.4,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SFO,AZ,MO,9/26/2003,2003-09,3689,10379,2909,1337,46,1214,3324,1032,530,51.4,1260,3689,1035,501,48.4,1215,3366,842,306,36.3,449,1398,386,216,56,N,795,1826,576,203,35.2,288,634,224,79,35.3,197,460,148,51,34.5,310,732,204,73,35.8,45,95,33,11,33.3,727,2847,417,337,80.8,227,707,107,90,84.1,426,1907,285,224,78.6,74,233,25,23,92,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SFO,CA,MO,9/26/2003,2003-09,19736,52663,20111,8719,43.4,6478,16165,6596,3218,48.8,8679,23927,8936,4010,44.9,4579,12571,4579,1491,32.6,2217,6049,2436,1356,55.7,Y,4203,7365,4165,721,17.3,1486,2510,1484,280,18.9,1625,2966,1635,277,16.9,1092,1889,1046,164,15.7,204,367,196,38,19.4,5326,20744,1244,629,50.6,775,3797,236,119,50.4,4033,13709,834,428,51.3,518,3238,174,82,47.1,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DEN,CO,MO,9/26/2003,2003-09,1983,4778,1793,577,32.2,702,1694,648,219,33.8,606,1371,546,213,39,675,1713,599,145,24.2,237,460,198,100,50.5,Y,14,25,9,0,0,9,8,4,0,0,3,6,2,0,0,2,11,3,0,0,1,1,1,0,0,548,2178,707,591,83.6,47,419,235,198,84.3,449,1522,388,315,81.2,52,237,84,78,92.9,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,BOS,CT,MO,9/26/2003,2003-09,1784,4714,1569,566,36.1,705,1590,675,312,46.2,630,1852,539,174,32.3,449,1272,355,80,22.5,204,595,179,81,45.3,N,521,1062,529,104,19.7,250,439,266,62,23.3,128,323,132,22,16.7,143,300,131,20,15.3,24,59,29,2,6.9,491,1588,347,272,78.4,190,640,177,149,84.2,259,780,131,92,70.2,42,168,39,31,79.5,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,PHL,DC,MO,9/26/2003,2003-09,293,1622,242,117,48.3,80,249,36,19,52.8,132,802,139,64,46,81,571,67,34,50.7,36,201,39,24,61.5,N,66,272,45,13,28.9,8,32,5,1,20,33,144,22,8,36.4,25,96,18,4,22.2,6,27,5,1,20,36,224,97,93,95.9,6,36,13,12,92.3,30,177,84,81,96.4,0,11,0,0,0,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,PHL,DE,MO,9/26/2003,2003-09,504,1526,341,171,50.1,210,589,132,78,59.1,153,518,120,60,50,141,419,89,33,37.1,89,278,62,27,43.5,N,96,294,80,19,23.8,48,135,35,9,25.7,21,59,16,4,25,27,100,29,6,20.7,10,24,5,2,40,216,422,211,191,90.5,85,161,81,75,92.6,108,222,111,99,89.2,23,39,19,17,89.5,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,FED,FE,MO,9/26/2003,2003-09,1148,4083,792,430,54.3,657,2065,453,316,69.8,324,1556,213,73,34.3,167,462,126,41,32.5,129,1128,101,40,39.6,N,142,1062,182,25,13.7,72,480,77,14,18.2,31,403,32,2,6.3,39,179,73,9,12.3,6,17,8,1,12.5,749,3017,34,29,85.3,259,1146,29,25,86.2,409,1596,5,4,80,81,275,0,0,0,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,FL,MO,9/26/2003,2003-09,12621,38865,11842,3936,33.2,3574,10182,3360,1217,36.2,5235,16695,4930,1812,36.8,3812,11988,3552,907,25.5,2632,7835,2268,903,39.8,N,3989,11055,3571,561,15.7,1383,3671,1295,219,16.9,1106,3266,973,159,16.3,1500,4118,1303,183,14,334,1028,288,52,18.1,2071,9899,2772,2526,91.1,528,2334,860,806,93.7,1403,6989,1667,1491,89.4,140,576,245,229,93.5,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,GA,MO,9/26/2003,2003-09,6607,20601,6621,1734,26.2,1878,5346,1783,590,33.1,2645,8226,2552,703,27.5,2084,7029,2286,441,19.3,1180,3225,1019,331,32.5,N,2081,5269,2447,314,12.8,650,1695,815,124,15.2,625,1493,692,77,11.1,806,2081,940,113,12,170,343,163,23,14.1,1114,3546,1535,1198,78,253,736,400,328,82,764,2526,998,756,75.8,97,284,137,114,83.2,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SFO,GU,MO,9/26/2003,2003-09,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SFO,HI,MO,9/26/2003,2003-09,577,1847,578,285,49.3,243,674,233,126,54.1,170,624,185,101,54.6,164,549,160,58,36.3,32,100,33,20,60.6,N,62,232,81,24,29.6,22,77,42,8,19,14,72,22,8,36.4,26,83,17,8,47.1,2,2,3,0,0,138,800,39,3,7.7,34,229,27,2,7.4,94,497,10,1,10,10,74,2,0,0,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,KCM,IA,MO,9/26/2003,2003-09,1667,5416,1423,507,35.6,634,1931,502,243,48.4,465,1541,444,174,39.2,568,1944,477,90,18.9,219,677,211,102,48.3,N,405,1177,496,68,13.7,135,399,191,30,15.7,90,234,92,13,14.1,180,544,213,25,11.7,25,58,24,6,25,566,978,167,127,76,200,324,44,33,75,300,544,114,85,74.6,66,110,9,9,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,SEA,ID,MO,9/26/2003,2003-09,690,1445,770,324,42.1,211,417,261,134,51.3,219,464,240,114,47.5,260,564,269,76,28.3,96,190,95,55,57.9,N,217,230,237,33,13.9,80,80,78,13,16.7,43,36,57,10,17.5,94,114,102,10,9.8,8,7,13,3,23.1,308,538,274,238,86.9,78,138,72,59,81.9,200,342,172,155,90.1,30,58,30,24,80,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,CHI,IL,MO,9/26/2003,2003-09,7909,21493,6722,2577,38.3,2371,6031,2012,959,47.7,3332,9504,2930,1109,37.8,2206,5958,1780,509,28.6,1442,4338,1281,548,42.8,N,2017,3392,1661,217,13.1,692,1114,595,82,13.8,669,1168,557,75,13.5,656,1110,509,60,11.8,256,438,196,24,12.2,2622,4487,1843,1563,84.8,409,811,494,432,87.4,2105,3423,1189,987,83,108,253,160,144,90,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,CHI,IN,MO,9/26/2003,2003-09,4720,14160,3894,1302,33.4,1615,4802,1352,521,38.5,1545,4706,1303,465,35.7,1560,4652,1239,316,25.5,743,2179,650,274,42.2,N,1872,5801,1156,137,11.9,801,2637,524,73,13.9,366,1111,235,20,8.5,705,2053,397,44,11.1,105,217,69,5,7.2,252,5227,766,659,86,79,1884,307,283,92.2,168,2846,412,329,79.9,5,497,47,47,100,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,KCM,KS,MO,9/26/2003,2003-09,1795,5711,1956,615,31.4,615,1829,623,293,47,531,1685,562,182,32.4,649,2197,771,140,18.2,250,685,219,101,46.1,N,550,1601,228,52,22.8,191,524,75,21,28,104,368,53,14,26.4,255,709,100,17,17,28,93,7,3,42.9,80,598,44,10,22.7,20,181,20,4,20,56,371,21,5,23.8,4,46,3,1,33.3,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,ATL,KY,MO,9/26/2003,2003-09,4550,12356,4770,1585,33.2,1367,3230,1377,510,37,1733,5002,1826,704,38.6,1450,4124,1567,371,23.7,744,1981,764,396,51.8,N,1800,2729,1665,184,11.1,599,901,549,72,13.1,547,829,489,61,12.5,654,999,627,51,8.1,141,227,93,23,24.7,2689,4932,1053,851,80.8,476,911,233,200,85.8,1915,3515,728,575,79,298,506,92,76,82.6,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,DAL,LA,MO,9/26/2003,2003-09,5281,13163,5583,1700,30.4,1204,2850,1269,494,38.9,2582,6341,2714,822,30.3,1495,3972,1600,384,24,1228,2860,1279,410,32.1,Y,32,103,32,8,25,20,74,21,6,28.6,5,13,7,1,14.3,7,16,4,1,25,4,6,2,0,0,920,1917,792,553,69.8,175,307,142,121,85.2,688,1512,618,404,65.4,57,98,32,28,87.5,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,BOS,MA,MO,9/26/2003,2003-09,4043,9800,3947,1752,44.4,1385,2749,1307,738,56.5,1424,3816,1402,605,43.2,1234,3235,1238,409,33,523,1287,409,194,47.4,N,1154,2194,1008,252,25,418,718,382,108,28.3,346,724,290,69,23.8,390,752,336,75,22.3,93,198,71,20,28.2,1220,4287,266,66,24.8,317,1134,78,30,38.5,826,2784,164,32,19.5,77,369,24,4,16.7,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,PHL,MD,MO,9/26/2003,2003-09,3539,13438,2783,911,32.7,856,3105,755,338,44.8,1447,5738,1130,360,31.9,1236,4595,898,213,23.7,431,1926,383,153,39.9,N,1052,3430,497,88,17.7,285,1059,190,37,19.5,379,1116,142,19,13.4,388,1255,165,32,19.4,73,229,37,7,18.9,665,1823,642,520,81,140,430,178,156,87.6,470,1247,407,315,77.4,55,146,57,49,86,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,BOS,ME,MO,9/26/2003,2003-09,961,2442,853,355,41.6,430,981,382,187,49,228,668,223,97,43.5,303,793,248,71,28.6,78,244,67,38,56.7,N,317,785,305,55,18,144,325,122,30,24.6,67,167,70,10,14.3,106,293,113,15,13.3,8,26,11,1,9.1,192,831,134,101,75.4,86,397,60,46,76.7,75,273,53,37,69.8,31,161,21,18,85.7,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,CHI,MI,MO,9/26/2003,2003-09,7751,24887,7486,2631,35.1,2838,8787,2848,1223,42.9,2898,9725,2795,894,32,2015,6375,1843,514,27.9,1253,4350,1232,413,33.5,Y,25,67,27,8,29.6,11,33,19,5,26.3,5,15,3,2,66.7,9,19,5,1,20,0,4,0,0,0,2226,7822,2510,2118,84.4,477,1986,797,680,85.3,1564,5167,1493,1243,83.3,185,669,220,195,88.6,,,,,,,,,,,,,,
SSA-SA-MOWL.csv,2,5/6/2014,CHI,MN,MO,9/26/2003,2003-09,2427,6010,2543,984,38.7,1079,2393,1098,483,44,746,1975,751,305,40.6,602,1642,694,196,28.2,339,864,263,134,51,N,711,1267,741,123,16.6,308,533,322,60,18.6,184,317,186,27,14.5,219,417,233,36,15.5,48,84,43,5,11.6,687,2176,199,96,48.2,226,673,70,35,50,393,1245,100,53,53,68,258,29,8,27.6,,,,,,,,,,,,,,
